Song_Name,Song_Link,Artist_Name,Stream_Count,Release Date,Musical_Era,Voice_Presence,Predominant_Voice_Gender,Genre_Tags,Sub_Genre_Tags,Free Genre,Description,Instrument_Tags,Emotional_Profile,Mood_Tags,Simple_Mood_Tags,Character_Tags,Movement_Tags,Energy,BPM,Key,Meter
"For the First Time in Forever (From ""Frozen"") - Piano Version",2f6lNNaQDMWXlDV4H62wXp,Nikolai Tal,2913548,2022-10-21,contemporary,none,none,ambient,,instrumental worship,warm and tender solo piano theme with nostalgic sentiment.,piano,balanced,"reflective,sentimental,warm,soft,nostalgic,intimate,tender,calm,peaceful,dreamy,hopeful,delicate,romantic,emotional,serene,melancholic,quiet,loving,graceful,introspective,poignant,soothing,bittersweet,light,tranquil,leisurely,thoughtful","romantic,chilled,calm","warm,sophisticated",flowing,low,92,fMajor,4/4
"Under The Sea (From ""The Little Mermaid"") - Sleepy",1c9odYkgnm4JFC1XPoJhOW,Slumbering Tapes,1365637,2023-03-03,contemporary,none,none,ambient,,piano,"beautiful, gentle - romantic solo piano ballad featuring a catchy theme, glockenspiel as well as a groovy double bass.",piano,positive,"soft,intimate,sweet,warm,delicate,tender,calm,innocent,light,reflective,peaceful,nostalgic,bright,serene","romantic,chilled,calm",warm,"flowing,steady",low,72,bbMajor,4/4
"Journey To The West (From ""Princess Mononoke"") [Piano Version]",6PTRkSmSi2h3Djgtvdo7Hh,Nikolai Tal,8364597,2022-07-13,contemporary,none,none,"classical,ambient",,neo classical,melancholic - romantic solo piano ballad featuring a dreamy - playful glockenspiel.,piano,negative,"calm,nostalgic,reflective,intimate,soft,delicate,lonely,melancholic,dreamy,peaceful,thoughtful,introspective,bittersweet,tender,emotional,poignant,tranquil,serene,quiet,sad,blue,sentimental","romantic,calm,chilled","warm,ethereal,sparse,magical,sophisticated,sparkling,playful,mysterious","flowing,steady",low,66,dsMinor,4/4
"I'll Make A Man Out Of You (From ""Mulan"") - Sleep",0HHhqpwsKE7heBgksGarNd,Slumbering Tapes,1328603,2023-03-16,contemporary,none,none,ambient,,piano,"reflective, emotive piano with a sentimental feel.","bassGuitar,piano",balanced,"nostalgic,reflective,soft,intimate,emotional,sentimental,calm,warm,melancholic,leisurely,tender,dreamy,poignant,bittersweet,thoughtful,delicate,lonely,serene,hopeful,introspective","romantic,calm,chilled",warm,"flowing,steady",low,85,gMajor,4/4
"Part Of Your World (From ""The Little Mermaid"") - Sleepy",74OKQxKFdq1NKLspwXJtLD,Slumbering Tapes,1350421,2023-03-03,contemporary,none,none,ambient,,piano,solo piano track with a romantically dreamy melody. well - suited as a score for drama or romance!,piano,balanced,"calm,reflective,delicate,peaceful,nostalgic,warm,tender,intimate,serene,thoughtful,introspective,soft,tranquil,light,bittersweet,lonely,dreamy","romantic,calm,chilled",warm,flowing,low,178,fMajor,3/4
"Les Choristes (From ""Les Choristes"")",6kl542zM0aF1n9HDMGcZnf,Nikolai Tal,316839,2024-06-05,contemporary,none,none,ambient,,piano,romantic - melancholic solo piano ballad featuring a dreamy - playful synthbass as well as a grooving beat.,piano,balanced,"nostalgic,reflective,delicate,melancholic,calm","calm,chilled,romantic","warm,ethereal,playful",flowing,low,62,dMinor,4/4
"Rainbow Connection (From ""The Muppet Movie"") [Piano Version]",5NhOwzRnBXvnnH2QDzaDwv,Nikolai Tal,3292453,2022-09-09,contemporary,none,none,ambient,,neo-classical,melancholic - romantic solo piano ballad featuring a dreamy solo acoustic guitar.,piano,balanced,"tender,delicate,reflective,warm,peaceful,serene,calm,intimate,nostalgic,soft",romantic,"warm,sophisticated,playful",flowing,low,66,bbMajor,3/4
"Be Our Guest (From ""Beauty And The Beast"") - Sleepy",0evaM6f7kPCkhkpjmV0a8y,Slumbering Tapes,1303767,2023-03-03,contemporary,none,none,ambient,,neo-classical,"a delicate, heartwarming contemporary piano track.","acousticGuitar,piano",balanced,"reflective,warm,nostalgic,tender,dreamy,calm,hopeful,serene,delicate,peaceful,light","romantic,chilled,calm",warm,flowing,low,69,gMajor,4/4
"Can You Feel The Love Tonight (From ""The Lion King"") - Sleep",2mTWllKLQNg1gYMjVwqXNe,Slumbering Tapes,1315168,2023-03-16,contemporary,none,none,ambient,,piano,"tender, reflective piano, and heart - wrenching solo violin.",piano,balanced,"reflective,nostalgic,intimate,warm,delicate,emotional,soft,calm,tender,sentimental,thoughtful,serene,hopeful","romantic,calm,chilled",warm,flowing,low,66,bbMajor,4/4
"The Lost Paradise (From ""Laputa Castle In The Sky"") [Piano Version]",6QN7Bia6sKwz8e6teWwygj,Nikolai Tal,6905452,2022-07-13,contemporary,none,none,"classical,ambient",,neo classical,delicate and reflective solo piano arrangement of the well - known children's song.,piano,balanced,"reflective,nostalgic,calm,soft,delicate,intimate,tender,peaceful","calm,romantic,chilled","warm,ethereal,sophisticated,sparse,playful,sparkling",flowing,low,75,dMajor,4/4
"A Whole New World (From ""Aladdin"") - Sleepy",3xN46j6pK3PZBTvHHr80AM,Slumbering Tapes,1310653,2023-03-03,contemporary,none,none,ambient,,neo-classical,"a gentle, flowing solo piano melody. light and heartwarming theme, played by pizzicato strings.",piano,balanced,"warm,soft,tender,reflective,calm,delicate,nostalgic,intimate,dreamy,peaceful,sweet,light,hopeful,serene,leisurely,innocent,tranquil,sentimental,graceful,bright","romantic,chilled",warm,"flowing,steady",low,112,dMajor,4/4
A Hilly Town / Opening Song (From,4EboFS4N4WOLCrtbnwkjzn,Elden Tales,2184824,2023-03-03,contemporary,none,none,ambient,,neo-classical,"tender, intimate piano chords and melody create a feeling of calm before returning to the mood. well - suited as a score for romance or drama.",piano,balanced,"nostalgic,reflective,soft,emotional,intimate,sentimental,leisurely,melancholic,warm,poignant,calm,tender,hopeful,bittersweet,thoughtful,lonely","chilled,romantic,calm","warm,sparse",flowing,low,66,cMajor,4/4
"¡Hola Casita! (From ""Encanto"") - Solo Piano Version",57hQTju8PNdHfUt7TbBY5W,Nikolai Tal,3851497,2022-10-07,contemporary,none,none,classical,,piano cover,"a reflective, solo piano melody, played on the arpeggios. well - suited as a score track for drama or romance!",piano,negative,"reflective,nostalgic,sentimental,soft,intimate,emotional,calm,warm,melancholic,tender,poignant,delicate,hopeful,peaceful,introspective,serene,dreamy,bittersweet","romantic,chilled,calm","warm,sophisticated",flowing,low,77,cMinor,4/4
"Closing Song (From ""The Nightmare Before Christmas"") - Piano Version",3ZQskcPQvrHHTaOJ4Zy0KU,Malou Mellow,4587064,2023-02-08,contemporary,none,none,ambient,,piano,melancholic - romantic solo piano ballad featuring a sparkling glockenspiel.,piano,negative,"lonely,blue,sad,melancholic,bittersweet,thoughtful,mournful,introspective,poignant,nostalgic,reflective,calm,barren,emotional,depressing,spiritual,peaceful,delicate,serene,serious","sad,calm,ethereal","ethereal,sparse,mysterious","flowing,nonrhythmic,steady",low,70,fsMajor,3/4
"Circle Of Life (From ""The Lion King"") - Sleepy",5YXvbg8vvjZKnlhOw5CuH3,Slumbering Tapes,1382199,2023-03-03,contemporary,none,none,ambient,,piano,romantic and nostalgic solo piano track.,piano,balanced,"reflective,nostalgic,intimate,tender,delicate,calm,warm,sentimental,melancholic,soft,thoughtful,peaceful,emotional,bittersweet,lonely,serene,introspective,light,dreamy,blue,poignant,quiet,tranquil","romantic,calm,chilled",warm,flowing,low,79,bbMajor,4/4
"When She Loved Me (From ""Toy Story 2"") - Piano Version",4KxqLZz7uo1jDJrPkUW0bM,Slumbering Tapes,3778826,2023-02-10,contemporary,none,none,ambient,,neo-classical,"dreamy, melancholic - romantic solo piano ballad featuring a sparkling glockenspiel and a gentle synthbass in the second half.",piano,negative,"calm,nostalgic,soft,dreamy,reflective,lonely,intimate,peaceful,delicate,introspective,tranquil,thoughtful,melancholic,emotional,serene,quiet,bittersweet,blue,tender,poignant,warm,sentimental,leisurely,sad,soothing","calm,ethereal,sad","ethereal,sparse,warm,sparkling",flowing,low,93,dbMajor,4/4
"Hola Casita (From ""Encanto"")",0HnDgskBWl30qxpbibrFQB,"Mellow Strings, Nikolai Tal",7189054,2023-01-27,contemporary,none,none,ambient,,background piano,romantic and nostalgic solo piano waltz.,piano,balanced,"nostalgic,soft,reflective,intimate,calm,delicate,tender,sentimental,peaceful","romantic,chilled,calm","playful,sophisticated,warm","flowing,steady",low,72,bbMinor,4/4
"Departure (From ""Kiki's Delivery Service"") - Piano Version",7s0oAkDxVknIkNy85hZdKD,Nikolai Tal,7478355,2023-03-03,contemporary,none,none,ambient,,background piano,"tender, flowing solo piano melody and harmonic arpeggios create a sense of introspective optimism.",piano,balanced,"soft,intimate,nostalgic,reflective,calm,tender,sentimental,delicate,warm,peaceful,dreamy,emotional,leisurely,tranquil,quiet,melancholic,light,serene,hopeful,sweet,romantic,lonely,introspective,bittersweet","romantic,chilled,calm",warm,flowing,low,170,fMajor,4/4
"Let It Go (From ""Frozen"") - Piano",20JQVHYenxILumG8GFeypA,Slumbering Tapes,5463653,2023-03-03,contemporary,none,none,ambient,,piano,"beautiful, gentle - positive solo piano piece featuring a catchy melody.",piano,balanced,"delicate,tender,intimate,reflective,warm,soft,nostalgic,sentimental,calm,hopeful,emotional,peaceful,graceful,sweet,light,serene,dreamy,innocent,romantic,thoughtful,tranquil","romantic,chilled,calm","warm,sophisticated,sparkling",flowing,low,62,gMajor,4/4
"Colors Of The Wind (From ""Pocahontas"") - Sleepy",7xTjyEO5u6WsQ8CTybjWeg,Slumbering Tapes,6451761,2023-03-03,contemporary,none,none,"classical,ambient",,background piano,melancholic - romantic solo piano ballad featuring a sparkling glockenspiel. well - suited for drama or romance!,piano,balanced,"nostalgic,reflective,delicate,intimate,thoughtful,calm,tender,melancholic,lonely,bittersweet,introspective,emotional,warm,serene,sentimental","romantic,chilled,calm",warm,flowing,low,69,dbMajor,4/4
"El Rio (From ""Encanto"") - Soft Piano Version",3tQnxhR3i84jM0Cr2mgdS8,Nikolai Tal,6276357,2022-12-01,contemporary,none,none,ambient,,neo-classical,"a slow, tender solo piano piece with a slightly melancholic melody. well - suited as a score for drama or romance!",piano,negative,"reflective,nostalgic,soft,melancholic,calm,sad,intimate,poignant,lonely,emotional,introspective,bittersweet,sentimental,solemn,peaceful,thoughtful,quiet,tender,serene,delicate,warm,leisurely","calm,romantic,sad","warm,sparse","flowing,steady",low,69,cMinor,4/4
"A Dream Is A Wish Your Heart Makes (From ""Cinderella"") - Piano Version",5eX9OyL4YpctLCqBsfnd2Y,Malou Mellow,5315193,2023-02-08,contemporary,none,none,ambient,,neo-classical,melancholic - romantic solo piano ballad featuring a dreamy - playful glockenspiel.,piano,negative,"lonely,calm,blue,delicate,peaceful,intimate,bittersweet,thoughtful,introspective,melancholic,quiet,reflective,nostalgic,tranquil,serene,dreamy,soft,tender","calm,sad,romantic","sparkling,ethereal,sparse,magical,playful,mysterious,warm",flowing,low,69,ebMajor,3/4
"Someday My Prince Will Come (From ""Snow White And The Seven Dwarfs"") - Piano",1PkDxSexqEhSUUr2ao7xLM,Slumbering Tapes,3382321,2023-03-16,contemporary,none,none,ambient,,piano,"sparse, sombre piano chords create a melancholic atmosphere.",piano,negative,"nostalgic,intimate,reflective,melancholic,lonely,soft,calm,emotional,sad,poignant,sentimental,delicate,bittersweet,thoughtful,introspective,blue,tender,peaceful,quiet,warm,serene,mournful,dreamy,tranquil","sad,romantic,calm",sparse,"flowing,steady",low,69,abMajor,3/4
"The Place Where Lost Things Go (From ""Mary Poppins Returns"") - Soft Piano Version",5GObV5z0qBYW7Xab0jJEpi,Nikolai Tal,3683621,2022-12-15,contemporary,none,none,ambient,,piano,a heartwarming and emotional theme. nostalgic feeling with piano.,piano,balanced,"reflective,nostalgic,melancholic,intimate,calm,warm,emotional,sentimental,delicate,thoughtful,bittersweet,introspective,poignant,tender,soft","romantic,sad,calm","warm,sophisticated,sparse","flowing,steady",low,66,aMajor,4/4
"You're Welcome (From ""Moana"") - Sleepy",4DJs0XIquduoBNCq2w7UO6,Slumbering Tapes,1823797,2023-03-03,contemporary,none,none,ambient,,piano,"tender, reflective piano, and a heartwarming theme.",piano,balanced,"soft,delicate,intimate,reflective,nostalgic,tender,calm,light,sweet,warm,innocent,thoughtful,peaceful,sentimental,hopeful,serene,dreamy","romantic,chilled,calm","sparkling,warm",flowing,low,166,cMajor,4/4
"Once Upon A Dream (From ""Sleeping Beauty"") - Sleep",0D36NA5BVAGGY1469rPeY7,Slumbering Tapes,2281091,2023-03-16,contemporary,none,none,ambient,,piano,dreamy and nostalgic. piano solo.,piano,balanced,"reflective,nostalgic,delicate,thoughtful,intimate,lonely,introspective,melancholic,calm,bittersweet,emotional,tender,serene","romantic,calm,sad","warm,sparkling,ethereal,playful,sparse,magical,mysterious,sophisticated",flowing,low,148,fMajor,3/4
"Loyal Brave True (From ""Mulan"") - Sleepy Piano",1VE5sZOYkQNqtPDjjAJCEw,Nikolai Tal,3611445,2022-09-02,contemporary,none,none,ambient,,neo-classical,melancholic - romantic solo piano ballad featuring a dreamy solo cello.,piano,balanced,"reflective,nostalgic,delicate,calm,emotional,serene,intimate,tender,soft,warm,peaceful,thoughtful",romantic,"sophisticated,warm",flowing,low,74,fMinor,3/4
"Remember Me (From ""Coco"") - Piano Version",1fxuCk1P5nP3A63R3J76RL,Slumbering Tapes,4457446,2023-02-10,contemporary,none,none,ambient,,piano,melancholic - romantic solo piano ballad featuring a sparkling glockenspiel.,piano,negative,"nostalgic,reflective,emotional,sentimental,melancholic,delicate,intimate,calm,tender,soft,warm,poignant,thoughtful,lonely,sad,bittersweet,peaceful,introspective,dreamy,serene,romantic,graceful,blue,tranquil,hopeful","romantic,sad,chilled","warm,sophisticated",flowing,low,66,cMajor,4/4
"Prince Ali (From ""Aladdin"") - Piano",5nP06B7wfKtWtCzPrXP9ZD,Slumbering Tapes,1940613,2023-03-03,contemporary,none,none,ambient,,piano,a dreamy and emotional contemporary piano track.,piano,negative,"calm,reflective,nostalgic,peaceful,delicate,intimate,melancholic,lonely,dreamy,soft,quiet,introspective,tender,thoughtful,bittersweet,blue,tranquil,serene,sentimental,warm,poignant,sad","romantic,sad,calm","warm,magical,mysterious,sophisticated,ethereal,sparkling,playful",flowing,low,77,bMinor,4/4
"Married Life (From ""Up"") - Sleep",1DFFaGjSlKgUWe8IgC0gpC,Slumbering Tapes,3150010,2023-03-16,contemporary,none,none,ambient,,piano,melancholic - romantic solo piano ballad featuring a sparkling glockenspiel.,piano,balanced,"nostalgic,reflective,calm,intimate,soft,delicate,warm,peaceful,tender,serene,light","romantic,chilled,calm",warm,"flowing,steady",low,93,fMajor,3/4
"Colombia, Mi Encanto (From ""Encanto"") - Piano Version",23pxInEHXWptrA74xqtGBk,Nikolai Tal,4617051,2022-09-30,contemporary,none,none,ambient,,"instrumental, worship, piano",warm and tender solo piano piece with a hint of bittersweet longing.,piano,balanced,"reflective,warm,nostalgic,soft,calm,tender,hopeful,intimate,delicate,sentimental,peaceful,dreamy,serene,emotional,light","romantic,chilled,calm",warm,flowing,low,87,cMajor,4/4
"Circle Of Life (From ""The Lion King) - Piano",5IFwouTNxUdF1yW0RsYEzY,Slumbering Tapes,2192249,2023-03-03,contemporary,none,none,ambient,,piano,dreamy and nostalgic. piano solo.,piano,balanced,"calm,reflective,nostalgic,peaceful,intimate,soft,warm,tender,delicate,dreamy,serene,sentimental,quiet,tranquil,melancholic,introspective,bittersweet,thoughtful,emotional,lonely","romantic,calm,chilled",warm,flowing,low,75,bbMajor,4/4
"Reflection (From ""Mulan"") - Piano",0r3N9suES1GM9i3i8sGdIo,Slumbering Tapes,2047945,2023-03-16,contemporary,none,none,ambient,,piano,"gentle, reflective piano, and high piano notes create a mood of warmth and tenderness.",piano,negative,"nostalgic,soft,reflective,intimate,calm,melancholic,delicate,tender,lonely,sentimental,thoughtful,warm,emotional,introspective,bittersweet,peaceful,dreamy,poignant,serene,leisurely,quiet","romantic,calm,sad","sparse,warm","flowing,steady",low,72,gMajor,4/4
"Ending Song - The Promise of the World (From "" Howl's Moving Castle"") [Piano Version]",74Lh8ZMALcIhAoiVt2g0kv,Nikolai Tal,7496748,2022-07-13,contemporary,none,none,"classical,ambient",,"background piano, tropical house","a delicate, heartwarming solo piano track.",piano,balanced,"delicate,calm,reflective,nostalgic,soft,intimate,tender,peaceful,warm,light,serene,thoughtful","romantic,chilled,calm","warm,playful,sophisticated","flowing,steady",low,89,bMajor,3/4
"How Far I'll Go (From ""Moana"") - Piano",4Li9Yykas6bgdMCVZw7k7s,Slumbering Tapes,1924324,2023-03-03,contemporary,none,none,ambient,,piano,romantic and nostalgic solo piano track.,piano,balanced,"delicate,reflective,intimate,tender,peaceful,calm,warm,serene,nostalgic,introspective,dreamy,bittersweet,lonely,thoughtful,tranquil,melancholic,light","romantic,calm,chilled",warm,flowing,low,73,eMajor,4/4
"I See The Light (From ""Tangled"") - Sleep",1l6RDXlKyfjSIqwC64uNqF,Slumbering Tapes,2071339,2023-03-16,contemporary,none,none,ambient,,piano,gentle and emotive solo piano arrangement of the well - known children's song. well - suited as a score for drama or romance!,piano,balanced,"intimate,soft,tender,nostalgic,warm,reflective,delicate,sentimental,calm,peaceful,sweet,light,innocent,romantic,serene,dreamy,quiet,hopeful,loving,melancholic,tranquil,emotional,graceful,bittersweet","romantic,chilled,calm",warm,flowing,low,73,cMajor,4/4
"I Won't Say I'm In Love (From ""Hercules"") - Piano Version",7cQ5ZmukwHfYTb6GDJfx3K,Slumbering Tapes,3850377,2023-02-10,contemporary,none,none,ambient,,neo-classical,dreamy and peaceful. piano and synth pad only.,"piano,synth",balanced,"delicate,calm,reflective,serene,peaceful,thoughtful,introspective,warm,dreamy","calm,ethereal,romantic",ethereal,flowing,low,69,cMajor,3/4
"Under The Sea (From ""The Little Mermaid"") - Piano",5xmlbLIKRm3eKvHUtdzR2i,Slumbering Tapes,1771384,2023-03-03,contemporary,none,none,ambient,,piano,"beautiful, gentle - romantic solo piano ballad featuring a catchy theme, glockenspiel as well as a grooving halftime beat.",piano,balanced,"reflective,warm,delicate,nostalgic,intimate,tender,hopeful",romantic,warm,flowing,low,72,bbMajor,4/4
"Cruella De Vil (From ""101 Dalmatians"") - Piano Version",2i0NefBwXvzzAl0kflPgJU,Slumbering Tapes,4087107,2023-02-10,contemporary,none,none,ambient,,background piano,"dreamy - romantic solo piano ballad featuring a catchy, sparkling theme as well as a gentle - pulsating synthbass.",piano,balanced,"reflective,nostalgic,intimate,delicate,calm,tender,peaceful,warm,emotional,sentimental,serene,melancholic,introspective","romantic,calm,chilled",warm,flowing,low,175,gMinor,4/4
"I'll Make A Man Out Of You (From ""Mulan"") - Piano",4qW9dkbvS2oyL8NtxPgAzQ,Slumbering Tapes,1728256,2023-03-16,contemporary,none,none,ambient,,piano,"sparse, sombre piano chords create a melancholic atmosphere.",piano,negative,"nostalgic,lonely,reflective,melancholic,calm,sad,soft,dreamy,introspective,intimate,bittersweet,poignant,blue,thoughtful,emotional,leisurely,peaceful,mournful,quiet,tranquil,serene,delicate","sad,calm,romantic","sparse,ethereal","flowing,steady",low,77,eMinor,4/4
"Be Our Guest (From ""Beauty And The Beast"") - Piano",6YFIW0CAVMFFxLpSV2mVAV,Slumbering Tapes,1664870,2023-03-03,contemporary,none,none,ambient,,neo-classical,romantic and nostalgic solo piano track.,piano,negative,"nostalgic,calm,reflective,intimate,soft,lonely,delicate,peaceful,melancholic,tender,bittersweet,introspective,thoughtful,quiet,warm,blue,serene,dreamy,sentimental,tranquil,emotional,light,poignant","romantic,calm,sad",warm,"flowing,steady",low,140,gMajor,4/4
"Everybody Wants To Be A Cat (From ""The Aristocrats"") - Sleep",14aEAOZIeMYG9VuG801JWp,Slumbering Tapes,1641125,2023-03-16,contemporary,none,none,ambient,,neo-classical,"tender, reflective piano, and introspective ending.",piano,balanced,"soft,calm,intimate,nostalgic,reflective,peaceful,dreamy,delicate,tranquil,tender,warm,leisurely,quiet,serene,thoughtful,introspective,lonely,sentimental,light,melancholic,soothing,emotional,hopeful,bittersweet,sweet,innocent","calm,chilled,romantic","sparse,warm","flowing,steady",low,75,cMinor,4/4
"Ashitaka and San (From ""Princess Mononoke"") [Piano Version]",2HC0RQcbBwjkZHjWEHfWit,Nikolai Tal,7166176,2022-07-13,contemporary,none,none,"classical,ambient",,neo classical,"a delicate, heartfelt solo piano rendition of.",piano,balanced,"soft,nostalgic,reflective,delicate,intimate,calm,light","chilled,romantic,calm","warm,sparse,playful,sparkling",flowing,low,72,cMajor,4/4
"Part Of Your World (From ""The Little Mermaid"") - Piano",5Knk8wlMKl57tXJEbz44iy,Slumbering Tapes,1614566,2023-03-03,contemporary,none,none,ambient,,piano,"solo piano ballad, nostalgic and sentimental melody.",piano,balanced,"delicate,tender,warm,reflective,intimate,nostalgic,soft,light,calm,hopeful,graceful,sweet,sentimental,serene,innocent,peaceful",romantic,warm,flowing,low,178,fMajor,3/4
"AEIOU, The Caterpillar Song (From ""Alice In Wonderland"") - Piano Version",49ra2TlFvq7TAxTpijuPYv,Slumbering Tapes,3664729,2023-02-10,contemporary,none,none,ambient,,piano,dreamy and nostalgic. piano solo.,piano,negative,"nostalgic,lonely,calm,reflective,melancholic,soft,intimate,sad,blue,bittersweet,thoughtful,peaceful,poignant,introspective,delicate,emotional,quiet,dreamy,sentimental,mournful,serene,tranquil,leisurely","sad,calm,ethereal","ethereal,sparse,warm","flowing,steady",low,119,dMinor,3/4
"Can You Feel The Love Tonight (From ""The Lion King"") - Piano",5vL07FfpD0dZP5GTB9hq4T,Slumbering Tapes,1579317,2023-03-16,contemporary,none,none,ambient,,piano,"reflective, hopeful piano and cello solo create a mood of warmth and nostalgia.",piano,negative,"reflective,nostalgic,calm,intimate,soft,delicate,thoughtful,melancholic,warm,emotional,tender,introspective,lonely,peaceful,serene,bittersweet,poignant","calm,romantic,chilled","warm,sparse,ethereal",flowing,low,66,bbMajor,4/4
"Route 209 (Day) (From ""Pokémon Diamond & Red"") - Piano",6bhxOXGVMZZC5s22MYYKIC,Slumbermon,2112023,2024-01-16,contemporary,none,none,ambient,,piano,melancholic and nostalgic. piano solo.,piano,balanced,"reflective,delicate,nostalgic,tender,peaceful,warm,serene,calm,sentimental,intimate,emotional,bittersweet,melancholic,thoughtful","romantic,chilled,calm","sophisticated,warm",flowing,low,64,dbMajor,4/4
"A Whole New World (From ""Aladdin"") - Piano",7DaHcdQ7TnzcOT2rRBDxjF,Slumbering Tapes,1566950,2023-03-03,contemporary,none,none,"ambient,classical",,piano,"tender, reflective piano, and heart - wrenching solo cello create a nostalgic yet uplifting mood.",piano,balanced,"delicate,soft,tender,reflective,intimate,calm,peaceful,nostalgic,warm,serene,sentimental,dreamy,graceful,tranquil,light,quiet,soothing","romantic,calm,chilled",warm,flowing,low,119,dMajor,3/4
"I'm Wishing / A Song (From ""Snow White And The Seven Dwarfs"") - Piano",55rVGqH2WJ6fqgbdpFS9hH,Slumbering Tapes,1459131,2023-03-16,contemporary,none,none,ambient,,piano,"tender, reflective piano, and heart - wrenching solo cello.",piano,negative,"reflective,nostalgic,soft,calm,intimate,warm,tender,delicate,sentimental,melancholic,emotional,peaceful,thoughtful,lonely,introspective,bittersweet,serene,poignant,quiet,hopeful,tranquil,dreamy,leisurely,light,soothing","romantic,calm,chilled",warm,"flowing,steady",low,69,gMajor,4/4
"When She Showed Me Love (From ""Toy Story 2"") - Sleepy Version",5vzgZEKkiIJ4S80G5tsR5S,Slumbering Tapes,3539820,2023-02-10,contemporary,none,none,ambient,,piano,"sparse, sombre piano chords create a melancholic atmosphere.","bassGuitar,piano",negative,"reflective,nostalgic,lonely,calm,melancholic,thoughtful,introspective,intimate,bittersweet,dreamy,soft,leisurely,delicate,poignant,blue,sad","sad,romantic,calm","warm,sparse,ethereal",flowing,low,81,fMajor,4/4
"I'm Wishing (From ""Snow White And The Seven Dwarfs"") - Piano",62V7WIRBD8UHAILLzcRyBc,Slumbering Tapes,1450853,2023-03-16,contemporary,none,none,ambient,,piano,"intimate, tender and delicate. piano solo melody. nostalgic and sentimental atmosphere.",piano,negative,"soft,calm,intimate,nostalgic,reflective,peaceful,dreamy,delicate,tender,sentimental,tranquil,warm,quiet,lonely,melancholic,serene,emotional,introspective,soothing,thoughtful,bittersweet,leisurely,poignant,blue,light,hopeful","romantic,calm,chilled","warm,sparse","flowing,steady",low,116,eMajor,4/4
"Colors of the Wind (From ""Pocahontas"") - Piano Version",0E18dQ3b58llqs8YhEj6lQ,Malou Mellow,5034862,2023-02-08,contemporary,none,none,ambient,,"ambient, meditation",dreamy and nostalgic. piano and synths only.,"piano,synth",balanced,"reflective,calm,nostalgic,dreamy,delicate,peaceful,emotional,thoughtful,introspective,intimate,serene,lonely,warm,tender,bittersweet,melancholic,tranquil,soft,poignant","calm,romantic,ethereal","ethereal,sparkling,warm",flowing,low,141,dbMajor,4/4
"Always With Me (From ""Spirited Away"") [Piano Version]",4XkMIfwQRg9YLvCD0BpeA0,Nikolai Tal,8392841,2022-07-13,contemporary,none,none,classical,,neo classical,"a delicate, heartwarming contemporary solo piano track.",piano,balanced,"delicate,soft,calm,reflective,nostalgic,light,intimate","romantic,chilled,calm","magical,warm,sparkling,playful","flowing,steady",low,102,eMajor,4/4
"Man Or Muppet (From ""The Muppets"") - Soft Piano Version",3JKeBmVFeD53F66LmHDEN0,Nikolai Tal,3713571,2023-02-03,contemporary,none,none,ambient,,"ambient, meditation","a delicate, heartwarming contemporary solo piano track.",piano,negative,"calm,reflective,intimate,dreamy,nostalgic,soft,peaceful,introspective,delicate,melancholic,lonely,serene,tranquil,thoughtful,quiet,warm,tender,bittersweet,emotional,poignant,leisurely,soothing,light","calm,romantic,sad","warm,ethereal,sparse","flowing,steady",low,69,bbMajor,4/4
"Let It Go (From ""Frozen"") - Sleepy",4Yyp9St4NqTMj1NKMTO2yk,Slumbering Tapes,1411410,2023-03-03,contemporary,none,none,ambient,,piano,"gentle, innocent and contented.",piano,balanced,"soft,reflective,nostalgic,warm,intimate,tender,calm,delicate,light,sweet,dreamy,peaceful,sentimental,hopeful,leisurely,serene","romantic,chilled,calm",warm,"flowing,steady",low,64,gMajor,4/4
"Once Upon A Dream (From ""Sleeping Beauty"") - Piano",3aX69lQq3RiUhvkANCLvsX,Slumbering Tapes,1448782,2023-03-16,contemporary,none,none,ambient,,neo-classical,melancholic - romantic solo piano ballad featuring a sparkling glockenspiel.,piano,negative,"reflective,nostalgic,lonely,melancholic,delicate,bittersweet,calm,thoughtful,emotional,introspective,blue,intimate,peaceful,tender,sad,poignant,serene,sentimental,quiet,warm","romantic,sad,calm","warm,ethereal,sophisticated,magical,playful,sparkling,mysterious,sparse",flowing,low,77,fMajor,3/4
"Vois sur ton Chemin (From ""Les Choristes"")",1CCIaN4w1dXrc9k01FzjfY,Nikolai Tal,378845,2024-06-05,contemporary,none,none,ambient,,background piano,melancholic and nostalgic. piano solo.,piano,balanced,"delicate,peaceful,calm,nostalgic,serene,tender,reflective,quiet,bittersweet,intimate,tranquil,melancholic,lonely,blue,sentimental,thoughtful,warm","romantic,chilled,calm","sophisticated,playful,warm,magical,ethereal",flowing,low,66,dsMinor,3/4
"You're Welcome (From ""Moana"") - Piano",2wgIALskpNDR9IVKh03hfa,Slumbering Tapes,1680722,2023-03-03,contemporary,none,none,ambient,,"ambient, downtempo, piano, chill out, background music, minimalism, new age",romantic and nostalgic theme. piano solo.,piano,negative,"peaceful,calm,intimate,tender,reflective,soft,quiet,dreamy,delicate,warm,serene,nostalgic,tranquil,sentimental,soothing,introspective,melancholic,lonely,bittersweet,relaxed,blue,light,innocent,thoughtful,romantic","romantic,calm,chilled",warm,flowing,low,166,cMajor,4/4
